"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+03:00","Lopetusaika UTC+03:00","Tuulivoimatuotanto - reaaliaikatieto"
"2021-12-04 16:28:00","2021-12-04 16:28:00","2021-12-04 19:28:00","2021-12-04 19:28:00","2293.9"
"2021-12-04 16:31:00","2021-12-04 16:31:00","2021-12-04 19:31:00","2021-12-04 19:31:00","2299.0"
"2021-12-04 16:34:00","2021-12-04 16:34:00","2021-12-04 19:34:00","2021-12-04 19:34:00","2303.0"
"2021-12-04 16:37:00","2021-12-04 16:37:00","2021-12-04 19:37:00","2021-12-04 19:37:00","2295.0"
"2021-12-04 16:40:00","2021-12-04 16:40:00","2021-12-04 19:40:00","2021-12-04 19:40:00","2300.5"
"2021-12-04 16:43:00","2021-12-04 16:43:00","2021-12-04 19:43:00","2021-12-04 19:43:00","2297.0"
"2021-12-04 16:46:00","2021-12-04 16:46:00","2021-12-04 19:46:00","2021-12-04 19:46:00","2289.5"
"2021-12-04 16:49:00","2021-12-04 16:49:00","2021-12-04 19:49:00","2021-12-04 19:49:00","2278.1"
"2021-12-04 16:52:00","2021-12-04 16:52:00","2021-12-04 19:52:00","2021-12-04 19:52:00","2272.0"
"2021-12-04 16:55:00","2021-12-04 16:55:00","2021-12-04 19:55:00","2021-12-04 19:55:00","2262.5"
"2021-12-04 16:58:00","2021-12-04 16:58:00","2021-12-04 19:58:00","2021-12-04 19:58:00","2260.0"
"2021-12-04 17:01:00","2021-12-04 17:01:00","2021-12-04 20:01:00","2021-12-04 20:01:00","2255.5"
"2021-12-04 17:04:00","2021-12-04 17:04:00","2021-12-04 20:04:00","2021-12-04 20:04:00","2252.1"
"2021-12-04 17:07:00","2021-12-04 17:07:00","2021-12-04 20:07:00","2021-12-04 20:07:00","2252.5"
"2021-12-04 17:10:00","2021-12-04 17:10:00","2021-12-04 20:10:00","2021-12-04 20:10:00","2255.0"
"2021-12-04 17:13:00","2021-12-04 17:13:00","2021-12-04 20:13:00","2021-12-04 20:13:00","2241.0"
"2021-12-04 17:16:00","2021-12-04 17:16:00","2021-12-04 20:16:00","2021-12-04 20:16:00","2243.0"
"2021-12-04 17:19:00","2021-12-04 17:19:00","2021-12-04 20:19:00","2021-12-04 20:19:00","2250.5"
"2021-12-04 17:22:00","2021-12-04 17:22:00","2021-12-04 20:22:00","2021-12-04 20:22:00","2243.0"
"2021-12-04 17:25:00","2021-12-04 17:25:00","2021-12-04 20:25:00","2021-12-04 20:25:00","2241.0"
"2021-12-04 17:28:00","2021-12-04 17:28:00","2021-12-04 20:28:00","2021-12-04 20:28:00","2244.0"
"2021-12-04 17:31:00","2021-12-04 17:31:00","2021-12-04 20:31:00","2021-12-04 20:31:00","2235.0"
"2021-12-04 17:34:00","2021-12-04 17:34:00","2021-12-04 20:34:00","2021-12-04 20:34:00","2226.0"
"2021-12-04 17:37:00","2021-12-04 17:37:00","2021-12-04 20:37:00","2021-12-04 20:37:00","2222.0"
"2021-12-04 17:40:00","2021-12-04 17:40:00","2021-12-04 20:40:00","2021-12-04 20:40:00","2211.0"
"2021-12-04 17:43:00","2021-12-04 17:43:00","2021-12-04 20:43:00","2021-12-04 20:43:00","2207.0"
"2021-12-04 17:46:00","2021-12-04 17:46:00","2021-12-04 20:46:00","2021-12-04 20:46:00","2198.0"
"2021-12-04 17:49:00","2021-12-04 17:49:00","2021-12-04 20:49:00","2021-12-04 20:49:00","2194.5"
"2021-12-04 17:52:00","2021-12-04 17:52:00","2021-12-04 20:52:00","2021-12-04 20:52:00","2198.0"
"2021-12-04 17:55:00","2021-12-04 17:55:00","2021-12-04 20:55:00","2021-12-04 20:55:00","2211.5"
"2021-12-04 17:58:00","2021-12-04 17:58:00","2021-12-04 20:58:00","2021-12-04 20:58:00","2228.5"
"2021-12-04 18:01:00","2021-12-04 18:01:00","2021-12-04 21:01:00","2021-12-04 21:01:00","2243.5"
"2021-12-04 18:04:00","2021-12-04 18:04:00","2021-12-04 21:04:00","2021-12-04 21:04:00","2262.5"
"2021-12-04 18:07:00","2021-12-04 18:07:00","2021-12-04 21:07:00","2021-12-04 21:07:00","2273.5"
"2021-12-04 18:10:00","2021-12-04 18:10:00","2021-12-04 21:10:00","2021-12-04 21:10:00","2283.0"
"2021-12-04 18:13:00","2021-12-04 18:13:00","2021-12-04 21:13:00","2021-12-04 21:13:00","2282.5"
"2021-12-04 18:16:00","2021-12-04 18:16:00","2021-12-04 21:16:00","2021-12-04 21:16:00","2271.0"
"2021-12-04 18:19:00","2021-12-04 18:19:00","2021-12-04 21:19:00","2021-12-04 21:19:00","2263.5"
"2021-12-04 18:22:00","2021-12-04 18:22:00","2021-12-04 21:22:00","2021-12-04 21:22:00","2259.0"
"2021-12-04 18:25:00","2021-12-04 18:25:00","2021-12-04 21:25:00","2021-12-04 21:25:00","2252.5"
"2021-12-04 18:28:00","2021-12-04 18:28:00","2021-12-04 21:28:00","2021-12-04 21:28:00","2242.0"
"2021-12-04 18:31:00","2021-12-04 18:31:00","2021-12-04 21:31:00","2021-12-04 21:31:00","2255.5"
"2021-12-04 18:34:00","2021-12-04 18:34:00","2021-12-04 21:34:00","2021-12-04 21:34:00","2260.0"
"2021-12-04 18:37:00","2021-12-04 18:37:00","2021-12-04 21:37:00","2021-12-04 21:37:00","2254.5"
"2021-12-04 18:40:00","2021-12-04 18:40:00","2021-12-04 21:40:00","2021-12-04 21:40:00","2249.0"
"2021-12-04 18:43:00","2021-12-04 18:43:00","2021-12-04 21:43:00","2021-12-04 21:43:00","2237.0"
"2021-12-04 18:46:00","2021-12-04 18:46:00","2021-12-04 21:46:00","2021-12-04 21:46:00","2235.0"
"2021-12-04 18:49:00","2021-12-04 18:49:00","2021-12-04 21:49:00","2021-12-04 21:49:00","2227.5"
"2021-12-04 18:52:00","2021-12-04 18:52:00","2021-12-04 21:52:00","2021-12-04 21:52:00","2207.0"
"2021-12-04 18:55:00","2021-12-04 18:55:00","2021-12-04 21:55:00","2021-12-04 21:55:00","2197.5"
"2021-12-04 18:58:00","2021-12-04 18:58:00","2021-12-04 21:58:00","2021-12-04 21:58:00","2184.0"
"2021-12-04 19:01:00","2021-12-04 19:01:00","2021-12-04 22:01:00","2021-12-04 22:01:00","2176.0"
"2021-12-04 19:04:00","2021-12-04 19:04:00","2021-12-04 22:04:00","2021-12-04 22:04:00","2185.0"
"2021-12-04 19:07:00","2021-12-04 19:07:00","2021-12-04 22:07:00","2021-12-04 22:07:00","2176.0"
"2021-12-04 19:10:00","2021-12-04 19:10:00","2021-12-04 22:10:00","2021-12-04 22:10:00","2161.0"
"2021-12-04 19:13:00","2021-12-04 19:13:00","2021-12-04 22:13:00","2021-12-04 22:13:00","2154.0"
"2021-12-04 19:16:00","2021-12-04 19:16:00","2021-12-04 22:16:00","2021-12-04 22:16:00","2138.0"
"2021-12-04 19:19:00","2021-12-04 19:19:00","2021-12-04 22:19:00","2021-12-04 22:19:00","2137.5"
"2021-12-04 19:22:00","2021-12-04 19:22:00","2021-12-04 22:22:00","2021-12-04 22:22:00","2134.0"
"2021-12-04 19:25:00","2021-12-04 19:25:00","2021-12-04 22:25:00","2021-12-04 22:25:00","2133.0"
"2021-12-04 19:28:00","2021-12-04 19:28:00","2021-12-04 22:28:00","2021-12-04 22:28:00","2122.0"
"2021-12-04 19:31:00","2021-12-04 19:31:00","2021-12-04 22:31:00","2021-12-04 22:31:00","2111.0"
"2021-12-04 19:34:00","2021-12-04 19:34:00","2021-12-04 22:34:00","2021-12-04 22:34:00","2095.5"
"2021-12-04 19:37:00","2021-12-04 19:37:00","2021-12-04 22:37:00","2021-12-04 22:37:00","2077.0"
"2021-12-04 19:40:00","2021-12-04 19:40:00","2021-12-04 22:40:00","2021-12-04 22:40:00","2076.0"
"2021-12-04 19:43:00","2021-12-04 19:43:00","2021-12-04 22:43:00","2021-12-04 22:43:00","2061.0"
"2021-12-04 19:46:00","2021-12-04 19:46:00","2021-12-04 22:46:00","2021-12-04 22:46:00","2038.0"
"2021-12-04 19:49:00","2021-12-04 19:49:00","2021-12-04 22:49:00","2021-12-04 22:49:00","2038.0"
"2021-12-04 19:52:00","2021-12-04 19:52:00","2021-12-04 22:52:00","2021-12-04 22:52:00","2019.0"
"2021-12-04 19:55:00","2021-12-04 19:55:00","2021-12-04 22:55:00","2021-12-04 22:55:00","2004.5"
"2021-12-04 19:58:00","2021-12-04 19:58:00","2021-12-04 22:58:00","2021-12-04 22:58:00","1977.0"
"2021-12-04 20:01:00","2021-12-04 20:01:00","2021-12-04 23:01:00","2021-12-04 23:01:00","1961.5"
"2021-12-04 20:04:00","2021-12-04 20:04:00","2021-12-04 23:04:00","2021-12-04 23:04:00","1961.0"
"2021-12-04 20:07:00","2021-12-04 20:07:00","2021-12-04 23:07:00","2021-12-04 23:07:00","1946.0"
"2021-12-04 20:10:00","2021-12-04 20:10:00","2021-12-04 23:10:00","2021-12-04 23:10:00","1926.0"
"2021-12-04 20:13:00","2021-12-04 20:13:00","2021-12-04 23:13:00","2021-12-04 23:13:00","1924.5"
"2021-12-04 20:16:00","2021-12-04 20:16:00","2021-12-04 23:16:00","2021-12-04 23:16:00","1915.0"
"2021-12-04 20:19:00","2021-12-04 20:19:00","2021-12-04 23:19:00","2021-12-04 23:19:00","1909.0"
"2021-12-04 20:22:00","2021-12-04 20:22:00","2021-12-04 23:22:00","2021-12-04 23:22:00","1899.0"
"2021-12-04 20:25:00","2021-12-04 20:25:00","2021-12-04 23:25:00","2021-12-04 23:25:00","1889.5"
"2021-12-04 20:28:00","2021-12-04 20:28:00","2021-12-04 23:28:00","2021-12-04 23:28:00","1881.0"
"2021-12-04 20:31:00","2021-12-04 20:31:00","2021-12-04 23:31:00","2021-12-04 23:31:00","1872.0"
"2021-12-04 20:34:00","2021-12-04 20:34:00","2021-12-04 23:34:00","2021-12-04 23:34:00","1865.0"
"2021-12-04 20:37:00","2021-12-04 20:37:00","2021-12-04 23:37:00","2021-12-04 23:37:00","1868.5"
"2021-12-04 20:40:00","2021-12-04 20:40:00","2021-12-04 23:40:00","2021-12-04 23:40:00","1853.5"
"2021-12-04 20:43:00","2021-12-04 20:43:00","2021-12-04 23:43:00","2021-12-04 23:43:00","1837.5"
"2021-12-04 20:46:00","2021-12-04 20:46:00","2021-12-04 23:46:00","2021-12-04 23:46:00","1841.0"
"2021-12-04 20:49:00","2021-12-04 20:49:00","2021-12-04 23:49:00","2021-12-04 23:49:00","1829.0"
"2021-12-04 20:52:00","2021-12-04 20:52:00","2021-12-04 23:52:00","2021-12-04 23:52:00","1831.0"
"2021-12-04 20:55:00","2021-12-04 20:55:00","2021-12-04 23:55:00","2021-12-04 23:55:00","1822.0"
"2021-12-04 20:58:00","2021-12-04 20:58:00","2021-12-04 23:58:00","2021-12-04 23:58:00","1803.1"
"2021-12-04 21:01:00","2021-12-04 21:01:00","2021-12-05 00:01:00","2021-12-05 00:01:00","1808.5"
"2021-12-04 21:04:00","2021-12-04 21:04:00","2021-12-05 00:04:00","2021-12-05 00:04:00","1798.0"
"2021-12-04 21:07:00","2021-12-04 21:07:00","2021-12-05 00:07:00","2021-12-05 00:07:00","1798.0"
"2021-12-04 21:10:00","2021-12-04 21:10:00","2021-12-05 00:10:00","2021-12-05 00:10:00","1798.5"
"2021-12-04 21:13:00","2021-12-04 21:13:00","2021-12-05 00:13:00","2021-12-05 00:13:00","1800.0"
"2021-12-04 21:16:00","2021-12-04 21:16:00","2021-12-05 00:16:00","2021-12-05 00:16:00","1801.5"
"2021-12-04 21:19:00","2021-12-04 21:19:00","2021-12-05 00:19:00","2021-12-05 00:19:00","1800.0"
"2021-12-04 21:22:00","2021-12-04 21:22:00","2021-12-05 00:22:00","2021-12-05 00:22:00","1788.5"
"2021-12-04 21:25:00","2021-12-04 21:25:00","2021-12-05 00:25:00","2021-12-05 00:25:00","1785.0"
"2021-12-04 21:28:00","2021-12-04 21:28:00","2021-12-05 00:28:00","2021-12-05 00:28:00","1785.5"
"2021-12-04 21:31:00","2021-12-04 21:31:00","2021-12-05 00:31:00","2021-12-05 00:31:00","1769.5"
"2021-12-04 21:34:00","2021-12-04 21:34:00","2021-12-05 00:34:00","2021-12-05 00:34:00","1761.0"
"2021-12-04 21:37:00","2021-12-04 21:37:00","2021-12-05 00:37:00","2021-12-05 00:37:00","1749.0"
"2021-12-04 21:40:00","2021-12-04 21:40:00","2021-12-05 00:40:00","2021-12-05 00:40:00","1738.5"
"2021-12-04 21:43:00","2021-12-04 21:43:00","2021-12-05 00:43:00","2021-12-05 00:43:00","1746.0"
"2021-12-04 21:46:00","2021-12-04 21:46:00","2021-12-05 00:46:00","2021-12-05 00:46:00","1749.0"
"2021-12-04 21:49:00","2021-12-04 21:49:00","2021-12-05 00:49:00","2021-12-05 00:49:00","1743.0"
"2021-12-04 21:52:00","2021-12-04 21:52:00","2021-12-05 00:52:00","2021-12-05 00:52:00","1736.0"
"2021-12-04 21:55:00","2021-12-04 21:55:00","2021-12-05 00:55:00","2021-12-05 00:55:00","1733.5"
"2021-12-04 21:58:00","2021-12-04 21:58:00","2021-12-05 00:58:00","2021-12-05 00:58:00","1724.5"
"2021-12-04 22:01:00","2021-12-04 22:01:00","2021-12-05 01:01:00","2021-12-05 01:01:00","1726.0"
"2021-12-04 22:04:00","2021-12-04 22:04:00","2021-12-05 01:04:00","2021-12-05 01:04:00","1732.5"
"2021-12-04 22:07:00","2021-12-04 22:07:00","2021-12-05 01:07:00","2021-12-05 01:07:00","1727.0"
"2021-12-04 22:10:00","2021-12-04 22:10:00","2021-12-05 01:10:00","2021-12-05 01:10:00","1724.5"
"2021-12-04 22:13:00","2021-12-04 22:13:00","2021-12-05 01:13:00","2021-12-05 01:13:00","1720.0"
"2021-12-04 22:16:00","2021-12-04 22:16:00","2021-12-05 01:16:00","2021-12-05 01:16:00","1725.0"
"2021-12-04 22:19:00","2021-12-04 22:19:00","2021-12-05 01:19:00","2021-12-05 01:19:00","1730.0"
"2021-12-04 22:22:00","2021-12-04 22:22:00","2021-12-05 01:22:00","2021-12-05 01:22:00","1720.0"
"2021-12-04 22:25:00","2021-12-04 22:25:00","2021-12-05 01:25:00","2021-12-05 01:25:00","1729.5"
"2021-12-04 22:28:00","2021-12-04 22:28:00","2021-12-05 01:28:00","2021-12-05 01:28:00","1719.0"
"2021-12-04 22:31:00","2021-12-04 22:31:00","2021-12-05 01:31:00","2021-12-05 01:31:00","1709.0"
"2021-12-04 22:34:00","2021-12-04 22:34:00","2021-12-05 01:34:00","2021-12-05 01:34:00","1705.0"
"2021-12-04 22:37:00","2021-12-04 22:37:00","2021-12-05 01:37:00","2021-12-05 01:37:00","1709.5"
"2021-12-04 22:40:00","2021-12-04 22:40:00","2021-12-05 01:40:00","2021-12-05 01:40:00","1717.0"
"2021-12-04 22:43:00","2021-12-04 22:43:00","2021-12-05 01:43:00","2021-12-05 01:43:00","1716.0"
"2021-12-04 22:46:00","2021-12-04 22:46:00","2021-12-05 01:46:00","2021-12-05 01:46:00","1722.0"
"2021-12-04 22:49:00","2021-12-04 22:49:00","2021-12-05 01:49:00","2021-12-05 01:49:00","1715.0"
"2021-12-04 22:52:00","2021-12-04 22:52:00","2021-12-05 01:52:00","2021-12-05 01:52:00","1709.0"
"2021-12-04 22:55:00","2021-12-04 22:55:00","2021-12-05 01:55:00","2021-12-05 01:55:00","1707.0"
"2021-12-04 22:58:00","2021-12-04 22:58:00","2021-12-05 01:58:00","2021-12-05 01:58:00","1708.0"
"2021-12-04 23:01:00","2021-12-04 23:01:00","2021-12-05 02:01:00","2021-12-05 02:01:00","1694.5"
"2021-12-04 23:04:00","2021-12-04 23:04:00","2021-12-05 02:04:00","2021-12-05 02:04:00","1688.5"
"2021-12-04 23:07:00","2021-12-04 23:07:00","2021-12-05 02:07:00","2021-12-05 02:07:00","1692.5"
"2021-12-04 23:10:00","2021-12-04 23:10:00","2021-12-05 02:10:00","2021-12-05 02:10:00","1689.0"
"2021-12-04 23:13:00","2021-12-04 23:13:00","2021-12-05 02:13:00","2021-12-05 02:13:00","1685.4"
"2021-12-04 23:16:00","2021-12-04 23:16:00","2021-12-05 02:16:00","2021-12-05 02:16:00","1682.0"
"2021-12-04 23:19:00","2021-12-04 23:19:00","2021-12-05 02:19:00","2021-12-05 02:19:00","1679.0"
"2021-12-04 23:22:00","2021-12-04 23:22:00","2021-12-05 02:22:00","2021-12-05 02:22:00","1682.5"
"2021-12-04 23:25:00","2021-12-04 23:25:00","2021-12-05 02:25:00","2021-12-05 02:25:00","1682.5"
"2021-12-04 23:28:00","2021-12-04 23:28:00","2021-12-05 02:28:00","2021-12-05 02:28:00","1683.5"
"2021-12-04 23:31:00","2021-12-04 23:31:00","2021-12-05 02:31:00","2021-12-05 02:31:00","1674.0"
"2021-12-04 23:34:00","2021-12-04 23:34:00","2021-12-05 02:34:00","2021-12-05 02:34:00","1659.0"
"2021-12-04 23:37:00","2021-12-04 23:37:00","2021-12-05 02:37:00","2021-12-05 02:37:00","1649.1"
"2021-12-04 23:40:00","2021-12-04 23:40:00","2021-12-05 02:40:00","2021-12-05 02:40:00","1652.0"
"2021-12-04 23:43:00","2021-12-04 23:43:00","2021-12-05 02:43:00","2021-12-05 02:43:00","1646.0"
"2021-12-04 23:46:00","2021-12-04 23:46:00","2021-12-05 02:46:00","2021-12-05 02:46:00","1655.0"
"2021-12-04 23:49:00","2021-12-04 23:49:00","2021-12-05 02:49:00","2021-12-05 02:49:00","1659.5"
"2021-12-04 23:52:00","2021-12-04 23:52:00","2021-12-05 02:52:00","2021-12-05 02:52:00","1647.0"
"2021-12-04 23:55:00","2021-12-04 23:55:00","2021-12-05 02:55:00","2021-12-05 02:55:00","1637.5"
"2021-12-04 23:58:00","2021-12-04 23:58:00","2021-12-05 02:58:00","2021-12-05 02:58:00","1638.0"
"2021-12-05 00:01:00","2021-12-05 00:01:00","2021-12-05 03:01:00","2021-12-05 03:01:00","1641.0"
"2021-12-05 00:04:00","2021-12-05 00:04:00","2021-12-05 03:04:00","2021-12-05 03:04:00","1633.0"
"2021-12-05 00:07:00","2021-12-05 00:07:00","2021-12-05 03:07:00","2021-12-05 03:07:00","1632.0"
"2021-12-05 00:10:00","2021-12-05 00:10:00","2021-12-05 03:10:00","2021-12-05 03:10:00","1639.0"
"2021-12-05 00:13:00","2021-12-05 00:13:00","2021-12-05 03:13:00","2021-12-05 03:13:00","1629.0"
"2021-12-05 00:16:00","2021-12-05 00:16:00","2021-12-05 03:16:00","2021-12-05 03:16:00","1629.0"
"2021-12-05 00:19:00","2021-12-05 00:19:00","2021-12-05 03:19:00","2021-12-05 03:19:00","1639.0"
"2021-12-05 00:22:00","2021-12-05 00:22:00","2021-12-05 03:22:00","2021-12-05 03:22:00","1642.0"
"2021-12-05 00:25:00","2021-12-05 00:25:00","2021-12-05 03:25:00","2021-12-05 03:25:00","1649.0"
"2021-12-05 00:31:00","2021-12-05 00:31:00","2021-12-05 03:31:00","2021-12-05 03:31:00","1649.0"
"2021-12-05 00:34:00","2021-12-05 00:34:00","2021-12-05 03:34:00","2021-12-05 03:34:00","1648.5"
"2021-12-05 00:37:00","2021-12-05 00:37:00","2021-12-05 03:37:00","2021-12-05 03:37:00","1645.5"
"2021-12-05 00:40:00","2021-12-05 00:40:00","2021-12-05 03:40:00","2021-12-05 03:40:00","1640.0"
"2021-12-05 00:43:00","2021-12-05 00:43:00","2021-12-05 03:43:00","2021-12-05 03:43:00","1637.0"
"2021-12-05 00:46:00","2021-12-05 00:46:00","2021-12-05 03:46:00","2021-12-05 03:46:00","1655.5"
"2021-12-05 00:49:00","2021-12-05 00:49:00","2021-12-05 03:49:00","2021-12-05 03:49:00","1657.0"
"2021-12-05 00:52:00","2021-12-05 00:52:00","2021-12-05 03:52:00","2021-12-05 03:52:00","1649.0"
"2021-12-05 00:55:00","2021-12-05 00:55:00","2021-12-05 03:55:00","2021-12-05 03:55:00","1666.0"
"2021-12-05 00:58:00","2021-12-05 00:58:00","2021-12-05 03:58:00","2021-12-05 03:58:00","1673.0"
"2021-12-05 01:01:00","2021-12-05 01:01:00","2021-12-05 04:01:00","2021-12-05 04:01:00","1676.0"
"2021-12-05 01:04:00","2021-12-05 01:04:00","2021-12-05 04:04:00","2021-12-05 04:04:00","1673.0"
"2021-12-05 01:07:00","2021-12-05 01:07:00","2021-12-05 04:07:00","2021-12-05 04:07:00","1681.5"
"2021-12-05 01:10:00","2021-12-05 01:10:00","2021-12-05 04:10:00","2021-12-05 04:10:00","1686.5"
"2021-12-05 01:13:00","2021-12-05 01:13:00","2021-12-05 04:13:00","2021-12-05 04:13:00","1694.5"
"2021-12-05 01:16:00","2021-12-05 01:16:00","2021-12-05 04:16:00","2021-12-05 04:16:00","1707.0"
"2021-12-05 01:19:00","2021-12-05 01:19:00","2021-12-05 04:19:00","2021-12-05 04:19:00","1710.0"
"2021-12-05 01:22:00","2021-12-05 01:22:00","2021-12-05 04:22:00","2021-12-05 04:22:00","1718.5"
"2021-12-05 01:25:00","2021-12-05 01:25:00","2021-12-05 04:25:00","2021-12-05 04:25:00","1720.0"
"2021-12-05 01:28:00","2021-12-05 01:28:00","2021-12-05 04:28:00","2021-12-05 04:28:00","1714.5"
"2021-12-05 01:31:00","2021-12-05 01:31:00","2021-12-05 04:31:00","2021-12-05 04:31:00","1693.0"
"2021-12-05 01:34:00","2021-12-05 01:34:00","2021-12-05 04:34:00","2021-12-05 04:34:00","1678.0"
"2021-12-05 01:37:00","2021-12-05 01:37:00","2021-12-05 04:37:00","2021-12-05 04:37:00","1668.5"
"2021-12-05 01:43:00","2021-12-05 01:43:00","2021-12-05 04:43:00","2021-12-05 04:43:00","1648.5"
"2021-12-05 01:46:00","2021-12-05 01:46:00","2021-12-05 04:46:00","2021-12-05 04:46:00","1634.5"
"2021-12-05 01:49:00","2021-12-05 01:49:00","2021-12-05 04:49:00","2021-12-05 04:49:00","1615.5"
"2021-12-05 01:52:00","2021-12-05 01:52:00","2021-12-05 04:52:00","2021-12-05 04:52:00","1612.0"
"2021-12-05 01:55:00","2021-12-05 01:55:00","2021-12-05 04:55:00","2021-12-05 04:55:00","1612.0"
"2021-12-05 01:58:00","2021-12-05 01:58:00","2021-12-05 04:58:00","2021-12-05 04:58:00","1596.0"
"2021-12-05 02:01:00","2021-12-05 02:01:00","2021-12-05 05:01:00","2021-12-05 05:01:00","1590.0"
"2021-12-05 02:04:00","2021-12-05 02:04:00","2021-12-05 05:04:00","2021-12-05 05:04:00","1579.0"
"2021-12-05 02:07:00","2021-12-05 02:07:00","2021-12-05 05:07:00","2021-12-05 05:07:00","1574.0"
"2021-12-05 02:10:00","2021-12-05 02:10:00","2021-12-05 05:10:00","2021-12-05 05:10:00","1556.0"
"2021-12-05 02:13:00","2021-12-05 02:13:00","2021-12-05 05:13:00","2021-12-05 05:13:00","1550.5"
"2021-12-05 02:16:00","2021-12-05 02:16:00","2021-12-05 05:16:00","2021-12-05 05:16:00","1547.5"
"2021-12-05 02:19:00","2021-12-05 02:19:00","2021-12-05 05:19:00","2021-12-05 05:19:00","1553.5"
"2021-12-05 02:22:00","2021-12-05 02:22:00","2021-12-05 05:22:00","2021-12-05 05:22:00","1548.0"
"2021-12-05 02:25:00","2021-12-05 02:25:00","2021-12-05 05:25:00","2021-12-05 05:25:00","1565.0"
"2021-12-05 02:28:00","2021-12-05 02:28:00","2021-12-05 05:28:00","2021-12-05 05:28:00","1554.5"
"2021-12-05 02:31:00","2021-12-05 02:31:00","2021-12-05 05:31:00","2021-12-05 05:31:00","1560.0"
"2021-12-05 02:34:00","2021-12-05 02:34:00","2021-12-05 05:34:00","2021-12-05 05:34:00","1554.0"
"2021-12-05 02:37:00","2021-12-05 02:37:00","2021-12-05 05:37:00","2021-12-05 05:37:00","1549.0"
"2021-12-05 02:40:00","2021-12-05 02:40:00","2021-12-05 05:40:00","2021-12-05 05:40:00","1547.0"
"2021-12-05 02:43:00","2021-12-05 02:43:00","2021-12-05 05:43:00","2021-12-05 05:43:00","1541.5"
"2021-12-05 02:46:00","2021-12-05 02:46:00","2021-12-05 05:46:00","2021-12-05 05:46:00","1529.0"
"2021-12-05 02:49:00","2021-12-05 02:49:00","2021-12-05 05:49:00","2021-12-05 05:49:00","1525.0"
"2021-12-05 02:52:00","2021-12-05 02:52:00","2021-12-05 05:52:00","2021-12-05 05:52:00","1533.0"
"2021-12-05 02:58:00","2021-12-05 02:58:00","2021-12-05 05:58:00","2021-12-05 05:58:00","1531.0"
"2021-12-05 03:01:00","2021-12-05 03:01:00","2021-12-05 06:01:00","2021-12-05 06:01:00","1526.0"
"2021-12-05 03:04:00","2021-12-05 03:04:00","2021-12-05 06:04:00","2021-12-05 06:04:00","1523.9"
"2021-12-05 03:07:00","2021-12-05 03:07:00","2021-12-05 06:07:00","2021-12-05 06:07:00","1519.0"
"2021-12-05 03:10:00","2021-12-05 03:10:00","2021-12-05 06:10:00","2021-12-05 06:10:00","1518.0"
"2021-12-05 03:13:00","2021-12-05 03:13:00","2021-12-05 06:13:00","2021-12-05 06:13:00","1509.0"
"2021-12-05 03:16:00","2021-12-05 03:16:00","2021-12-05 06:16:00","2021-12-05 06:16:00","1492.5"
"2021-12-05 03:19:00","2021-12-05 03:19:00","2021-12-05 06:19:00","2021-12-05 06:19:00","1488.5"
"2021-12-05 03:22:00","2021-12-05 03:22:00","2021-12-05 06:22:00","2021-12-05 06:22:00","1475.5"
"2021-12-05 03:25:00","2021-12-05 03:25:00","2021-12-05 06:25:00","2021-12-05 06:25:00","1464.0"
"2021-12-05 03:28:00","2021-12-05 03:28:00","2021-12-05 06:28:00","2021-12-05 06:28:00","1472.0"
"2021-12-05 03:31:00","2021-12-05 03:31:00","2021-12-05 06:31:00","2021-12-05 06:31:00","1472.5"
"2021-12-05 03:34:00","2021-12-05 03:34:00","2021-12-05 06:34:00","2021-12-05 06:34:00","1479.0"
"2021-12-05 03:37:00","2021-12-05 03:37:00","2021-12-05 06:37:00","2021-12-05 06:37:00","1493.0"
"2021-12-05 03:40:00","2021-12-05 03:40:00","2021-12-05 06:40:00","2021-12-05 06:40:00","1497.0"
"2021-12-05 03:43:00","2021-12-05 03:43:00","2021-12-05 06:43:00","2021-12-05 06:43:00","1498.0"
"2021-12-05 03:46:00","2021-12-05 03:46:00","2021-12-05 06:46:00","2021-12-05 06:46:00","1496.0"
"2021-12-05 03:49:00","2021-12-05 03:49:00","2021-12-05 06:49:00","2021-12-05 06:49:00","1500.0"
"2021-12-05 03:52:00","2021-12-05 03:52:00","2021-12-05 06:52:00","2021-12-05 06:52:00","1506.5"
"2021-12-05 03:55:00","2021-12-05 03:55:00","2021-12-05 06:55:00","2021-12-05 06:55:00","1507.0"
"2021-12-05 03:58:00","2021-12-05 03:58:00","2021-12-05 06:58:00","2021-12-05 06:58:00","1501.0"
"2021-12-05 04:01:00","2021-12-05 04:01:00","2021-12-05 07:01:00","2021-12-05 07:01:00","1494.0"
"2021-12-05 04:04:00","2021-12-05 04:04:00","2021-12-05 07:04:00","2021-12-05 07:04:00","1493.0"
"2021-12-05 04:07:00","2021-12-05 04:07:00","2021-12-05 07:07:00","2021-12-05 07:07:00","1489.0"
"2021-12-05 04:10:00","2021-12-05 04:10:00","2021-12-05 07:10:00","2021-12-05 07:10:00","1489.5"
"2021-12-05 04:13:00","2021-12-05 04:13:00","2021-12-05 07:13:00","2021-12-05 07:13:00","1494.0"
"2021-12-05 04:19:00","2021-12-05 04:19:00","2021-12-05 07:19:00","2021-12-05 07:19:00","1492.0"
"2021-12-05 04:22:00","2021-12-05 04:22:00","2021-12-05 07:22:00","2021-12-05 07:22:00","1476.5"
"2021-12-05 04:25:00","2021-12-05 04:25:00","2021-12-05 07:25:00","2021-12-05 07:25:00","1487.0"
